curve_index,time_index,time_nd,time_days,x,y,z,xdot,ydot,zdot,jacobi,curve_jacobi_span,moon_distance_nd,perturbation_sign,perturbation_scale,duration_periods,eigenvalue_abs
0,136,3.939660030678956,17.10600385320803,0.8339005521630253,0.001410536487191349,-8.845414278930122e-05,-0.008796357237904237,0.004030278575790486,-0.0001089068444892063,3.188341060505325,1.820765760385257e-14,0.1539553494309726,-1,1e-07,2.5,3360.637129803173
1,136,3.939660030678956,17.10600385320803,0.8338996047152815,0.001386106988298299,-8.845708742393425e-05,-0.00881256764154161,0.004036318830394967,-0.0001089013235563971,3.188341060505348,1.953992523340276e-14,0.153956074957233,-1,1e-07,2.5,3360.637129803173
2,136,3.939660030678956,17.10600385320803,0.8338945632418464,0.001369156205465505,-8.846075823614236e-05,-0.00882346081905668,0.004077164409252625,-0.0001088952907432976,3.188341060505432,1.687538997430238e-14,0.1539609645533133,-1,1e-07,2.5,3360.637129803173
3,136,3.939660030678956,17.10600385320803,0.8338877850884913,0.001367615882140694,-8.846344898940174e-05,-0.008823941862543301,0.004133701495599378,-0.0001088915584831061,3.188341060505473,1.643130076445232e-14,0.1539677287494813,-1,1e-07,2.5,3360.637129803173
4,136,3.939660030678956,17.10600385320803,0.8338824449519471,0.001382204589926743,-8.846389458239874e-05,-0.008813772201679247,0.004179470763359337,-0.0001088918396957233,3.188341060505473,1.865174681370263e-14,0.1539731989452813,-1,1e-07,2.5,3360.637129803173
5,136,3.939660030678956,17.10600385320803,0.8338810406379146,0.001406096772234723,-8.846187313603314e-05,-0.008797713970234978,0.004193061068976687,-0.000108896004923668,3.188341060505466,1.820765760385257e-14,0.1539748195310309,-1,1e-07,2.5,3360.637129803173
6,136,3.939660030678956,17.10600385320803,0.8338842301341269,0.001428113348697579,-8.845833180870649e-05,-0.008783283244011909,0.004168114106773563,-0.0001089021351729418,3.18834106050541,1.820765760385257e-14,0.1539718327996193,-1,1e-07,2.5,3360.637129803173
7,136,3.939660030678956,17.10600385320803,0.8338905177099863,0.001437954147098948,-8.845494157889267e-05,-0.008777242532477018,0.004116304574251006,-0.0001089073748987572,3.188341060505337,2.087219286295294e-14,0.15396563708649,-1,1e-07,2.5,3360.637129803173
8,136,3.939660030678956,17.10600385320803,0.8338969635832946,0.001431012701921558,-8.845329221013361e-05,-0.008782407343378359,0.004061868575694766,-0.0001089092424137478,3.188341060505324,1.687538997430238e-14,0.1539591268189216,-1,1e-07,2.5,3360.637129803173
0,137,3.968628119139831,17.23178329330514,0.8336347489269736,0.001532471084210629,-9.14229196635591e-05,-0.009565631913969039,0.004393479794172267,-9.599776505795742e-05,3.188341060505326,1.820765760385257e-14,0.1542223066542687,-1,1e-07,2.5,3360.637129803173
1,137,3.968628119139831,17.23178329330514,0.8336333338223436,0.001508270592590999,-9.142570023891861e-05,-0.009581697059321909,0.004403243136663842,-9.599197530787493e-05,3.188341060505348,1.953992523340276e-14,0.1542234831165636,-1,1e-07,2.5,3360.637129803173
2,137,3.968628119139831,17.23178329330514,0.8336279888098704,0.001492539581079165,-9.142919978896228e-05,-0.009591751780106347,0.004446580049551021,-9.598619925517985e-05,3.188341060505431,1.687538997430238e-14,0.1542286748363711,-1,1e-07,2.5,3360.637129803173
3,137,3.968628119139831,17.23178329330514,0.8336212132079454,0.00149263900055511,-9.143179188232364e-05,-0.009591093147192356,0.004503211119155771,-9.598312717012972e-05,3.188341060505473,1.643130076445232e-14,0.1542354510834874,-1,1e-07,2.5,3360.637129803173
4,137,3.968628119139831,17.23178329330514,0.8336161809221455,0.001508520022713337,-9.143225661739406e-05,-0.009580015026288975,0.004546632946295087,-9.598416340646767e-05,3.188341060505473,1.865174681370263e-14,0.1542406376367207,-1,1e-07,2.5,3360.637129803173
5,137,3.968628119139831,17.23178329330514,0.8336152455923227,0.001532752545987035,-9.143036325877406e-05,-0.009563705584774625,0.004556533058886274,-9.598882791839467e-05,3.188341060505467,1.820765760385257e-14,0.1542418118238532,-1,1e-07,2.5,3360.637129803173
6,137,3.968628119139831,17.23178329330514,0.8336188456966096,0.001553998257719138,-9.142699989858746e-05,-0.009549798531052639,0.004528279507440513,-9.599496802081859e-05,3.18834106050541,1.820765760385257e-14,0.1542384244897616,-1,1e-07,2.5,3360.637129803173
7,137,3.968628119139831,17.23178329330514,0.8336252930776555,0.001562317734203953,-9.142375458616544e-05,-0.009544811541384864,0.004475094329298414,-9.599972154221371e-05,3.188341060505336,2.087219286295294e-14,0.1542320614842654,-1,1e-07,2.5,3360.637129803173
8,137,3.968628119139831,17.23178329330514,0.8336315735131342,0.001553816173296178,-9.142214838960833e-05,-0.00955106599794726,0.004421857179986704,-9.600083299988167e-05,3.188341060505325,1.687538997430238e-14,0.154225695484079,-1,1e-07,2.5,3360.637129803173
0,138,3.997596207600706,17.35756273340226,0.8333457206605983,0.001665392852144838,-9.401245799447865e-05,-0.0104007187400571,0.004789304731332589,-8.273369210313734e-05,3.188341060505325,1.820765760385257e-14,0.1545126976912874,-1,1e-07,2.5,3360.637129803173
1,138,3.997596207600706,17.35756273340226,0.833343843163359,0.001641528493016118,-9.401506814478414e-05,-0.01041656576906136,0.004802738255439091,-8.272773202842028e-05,3.188341060505348,1.953992523340276e-14,0.1545143197079586,-1,1e-07,2.5,3360.637129803173
2,138,3.997596207600706,17.35756273340226,0.8333382196577961,0.001627086561591609,-9.401840517001518e-05,-0.01042573026227167,0.004848367320068192,-8.272230127397372e-05,3.188341060505431,1.687538997430238e-14,0.1545197901494454,-1,1e-07,2.5,3360.637129803173
3,138,3.997596207600706,17.35756273340226,0.8333314797251447,0.001628824790159926,-9.402091829800118e-05,-0.01042392552826065,0.00490484016031989,-8.271992658623414e-05,3.188341060505473,1.643130076445232e-14,0.1545265480211696,-1,1e-07,2.5,3360.637129803173
4,138,3.997596207600706,17.35756273340226,0.8333267810075984,0.001645927384076792,-9.402142362353537e-05,-0.01041198088080711,0.004945727280825936,-8.272168648885531e-05,3.188341060505473,1.865174681370263e-14,0.1545314276920072,-1,1e-07,2.5,3360.637129803173
5,138,3.997596207600706,17.35756273340226,0.8333263209173658,0.001670392805821457,-9.401967159763224e-05,-0.01039549094128571,0.004951902485575446,-8.272676505535939e-05,3.188341060505466,1.820765760385257e-14,0.1545321502739577,-1,1e-07,2.5,3360.637129803173
6,138,3.997596207600706,17.35756273340226,0.8333303154946075,0.001690773774278549,-9.401648504377003e-05,-0.01038217388336767,0.004920476407652676,-8.273281559104947e-05,3.18834106050541,1.820765760385257e-14,0.1545283775835867,-1,1e-07,2.5,3360.637129803173
7,138,3.997596207600706,17.35756273340226,0.8333368916989466,0.001697535546293857,-9.401336956619222e-05,-0.01037827154043273,0.004866155756402922,-8.273701577307103e-05,3.188341060505336,2.087219286295294e-14,0.1545218759073098,-1,1e-07,2.5,3360.637129803173
8,138,3.997596207600706,17.35756273340226,0.8333429753959053,0.001687512003087703,-9.4011784559121e-05,-0.01038559669961322,0.004814351352469018,-8.273736786370967e-05,3.188341060505324,1.687538997430238e-14,0.1545156827824551,-1,1e-07,2.5,3360.637129803173
0,139,4.02656429606158,17.48334217349938,0.8330314833323382,0.001810287550137616,-9.621335352452883e-05,-0.0113070404348763,0.005220603804196802,-6.917554396148985e-05,3.188341060505325,1.820765760385257e-14,0.1548285444455089,-1,1e-07,2.5,3360.637129803173
1,139,4.02656429606158,17.48334217349938,0.8330291508091556,0.001786864673242406,-9.621578975935843e-05,-0.01132259709862774,0.005237637898859498,-6.916951327213003e-05,3.188341060505348,1.953992523340276e-14,0.1548306047207632,-1,1e-07,2.5,3360.637129803173
2,139,4.02656429606158,17.48334217349938,0.8330232753097232,0.001773775218548014,-9.621897545184987e-05,-0.01133082282537098,0.005285350293100882,-6.916450850584961e-05,3.188341060505432,1.687538997430238e-14,0.1548363293262883,-1,1e-07,2.5,3360.637129803173
3,139,4.02656429606158,17.48334217349938,0.8330166042871773,0.001777144041396975,-9.622143019675544e-05,-0.01132786991872938,0.005341414625984174,-6.916285521991638e-05,3.188341060505473,1.643130076445232e-14,0.1548430385389046,-1,1e-07,2.5,3360.637129803173
4,139,4.02656429606158,17.48334217349938,0.8330122635904859,0.001795392220121095,-9.622199647094864e-05,-0.01131510410825629,0.005379592369611793,-6.916529502504505e-05,3.188341060505473,1.865174681370263e-14,0.1548475894540325,-1,1e-07,2.5,3360.637129803173
5,139,4.02656429606158,17.48334217349938,0.8330122829331916,0.001819982343618483,-9.622039646536215e-05,-0.01129850527715228,0.005382025316638261,-6.917069660301719e-05,3.188341060505466,1.820765760385257e-14,0.1548478571759557,-1,1e-07,2.5,3360.637129803173
6,139,4.02656429606158,17.48334217349938,0.8330166539563197,0.001839408778627986,-9.621738272324865e-05,-0.01128584247655028,0.005347574788393928,-6.917656164565058e-05,3.18834106050541,1.820765760385257e-14,0.1548437160044588,-1,1e-07,2.5,3360.637129803173
7,139,4.02656429606158,17.48334217349938,0.8330233271645694,0.001844583483440153,-9.621438021281118e-05,-0.01128305166602192,0.005292362945568272,-6.918015254232745e-05,3.188341060505336,2.087219286295294e-14,0.1548371048266126,-1,1e-07,2.5,3360.637129803173
8,139,4.02656429606158,17.48334217349938,0.833029183431133,0.001833082757685567,-9.621279451512285e-05,-0.01129142445832841,0.005242217457981231,-6.91797556178327e-05,3.188341060505325,1.687538997430238e-14,0.1548311123888597,-1,1e-07,2.5,3360.637129803173
0,140,4.055532384522455,17.6091216135965,0.8326898899254812,0.001968227044746479,-9.801798381155811e-05,-0.01229043111782006,0.005690474985207467,-5.538536658190285e-05,3.188341060505326,1.820765760385257e-14,0.1551720385810443,-1,1e-07,2.5,3360.637129803173
1,140,4.055532384522455,17.6091216135965,0.8326871118238804,0.001945348746456515,-9.802024552365757e-05,-0.01230562604343954,0.005711023764620622,-5.537936431246675e-05,3.188341060505348,1.953992523340276e-14,0.1551745279594901,-1,1e-07,2.5,3360.637129803173
2,140,4.055532384522455,17.6091216135965,0.8326810121872473,0.001933668989429376,-9.802329328203034e-05,-0.01231286784563289,0.005760602116475251,-5.537485696924551e-05,3.188341060505431,1.687538997430238e-14,0.1551804811392161,-1,1e-07,2.5,3360.637129803173
3,140,4.055532384522455,17.6091216135965,0.8326744433130482,0.001938652984668599,-9.802571072655761e-05,-0.01230876900853402,0.005816010837899445,-5.537393560809091e-05,3.188341060505473,1.643130076445232e-14,0.155187111685489,-1,1e-07,2.5,3360.637129803173
4,140,4.055532384522455,17.6091216135965,0.83267048372857,0.001957965893671327,-9.802635687195316e-05,-0.01229523061756878,0.005851317938917448,-5.537700014518485e-05,3.188341060505473,1.865174681370263e-14,0.1551913134197563,-1,1e-07,2.5,3360.637129803173
5,140,4.055532384522455,17.6091216135965,0.8326709846137297,0.00198257227124692,-9.802491687430461e-05,-0.01227859511218679,0.005850008643852216,-5.538262967229593e-05,3.188341060505467,1.820765760385257e-14,0.1551911249706007,-1,1e-07,2.5,3360.637129803173
6,140,4.055532384522455,17.6091216135965,0.8326757122267003,0.002000958865428926,-9.802206924246146e-05,-0.01226664854680426,0.005812694946960528,-5.538821854242835e-05,3.18834106050541,1.820765760385257e-14,0.1551866337281929,-1,1e-07,2.5,3360.637129803173
7,140,4.055532384522455,17.6091216135965,0.8326824498998532,0.002004524261259084,-9.801916138395168e-05,-0.01226499205934325,0.005756839064326986,-5.539115628997305e-05,3.188341060505336,2.087219286295294e-14,0.1551799426294299,-1,1e-07,2.5,3360.637129803173
8,140,4.055532384522455,17.6091216135965,0.832688048770589,0.001991597579336641,-9.80175536089361e-05,-0.01227438542345019,0.005708569848334127,-5.539003397647317e-05,3.188341060505325,1.687538997430238e-14,0.1551741777788948,-1,1e-07,2.5,3360.637129803173
0,141,4.084500472983329,17.73490105369362,0.8323186181618454,0.002140376784776628,-9.942053606221745e-05,-0.01335716116306993,0.006202285033720092,-4.142599793250487e-05,3.188341060505325,1.820765760385257e-14,0.1555455549757193,-1,1e-07,2.5,3360.637129803173
1,141,4.084500472983329,17.73490105369362,0.8323154059810683,0.0021181434439613,-9.942262548091123e-05,-0.01337192411213512,0.006226246857363744,-4.142012058574985e-05,3.188341060505348,1.953992523340276e-14,0.1555484625072657,-1,1e-07,2.5,3360.637129803173
2,141,4.084500472983329,17.73490105369362,0.8323091113214794,0.002107924198526357,-9.942555062425374e-05,-0.01337814034319449,0.006277466382363688,-4.141617163985639e-05,3.188341060505432,1.687538997430238e-14,0.1555546177669793,-1,1e-07,2.5,3360.637129803173
3,141,4.084500472983329,17.73490105369362,0.8323026777071262,0.002114500846880528,-9.942795196043387e-05,-0.013372902072472,0.006331976784226679,-4.141597925270241e-05,3.188341060505473,1.643130076445232e-14,0.1555611400464696,-1,1e-07,2.5,3360.637129803173
4,141,4.084500472983329,17.73490105369362,0.8322991208749283,0.002134793163188922,-9.942869515059107e-05,-0.01335864267973377,0.006364266116357251,-4.141960315881747e-05,3.188341060505473,1.865174681370263e-14,0.1555649736947779,-1,1e-07,2.5,3360.637129803173
5,141,4.084500472983329,17.73490105369362,0.832300103314616,0.002159307598110625,-9.942742035883371e-05,-0.01334204304656962,0.006359231865092609,-4.14253634061173e-05,3.188341060505466,1.820765760385257e-14,0.155564329687942,-1,1e-07,2.5,3360.637129803173
6,141,4.084500472983329,17.73490105369362,0.8323051659016,0.002176573896827961,-9.942472960479343e-05,-0.01333087220337537,0.006319228605757272,-4.143059229893602e-05,3.18834106050541,1.820765760385257e-14,0.155559508218377,-1,1e-07,2.5,3360.637129803173
7,141,4.084500472983329,17.73490105369362,0.8323119349002136,0.002178514927850663,-9.942189699541067e-05,-0.01333036869900283,0.00626297745035076,-4.143284575775936e-05,3.188341060505336,2.087219286295294e-14,0.1555527670540038,-1,1e-07,2.5,3360.637129803173
8,141,4.084500472983329,17.73490105369362,0.8323172472496182,0.002164219672177029,-9.942024662552047e-05,-0.01334075173274525,0.006216792003321503,-4.143103430863366e-05,3.188341060505324,1.687538997430238e-14,0.1555472556706659,-1,1e-07,2.5,3360.637129803173
0,142,4.113468561444204,17.86068049379073,0.831915157499413,0.002328003914933624,-0.0001004170250736987,-0.01451396244072524,0.006759692384296192,-2.736072087649279e-05,3.188341060505325,1.820765760385257e-14,0.1559516660954403,-1,1e-07,2.5,3360.637129803173
1,142,4.113468561444204,17.86068049379073,0.8319115247539266,0.002306512745175519,-0.0001004189471655232,-0.01452822455817089,0.006786950465180636,-2.735506064229283e-05,3.188341060505348,1.953992523340276e-14,0.1559549791102486,-1,1e-07,2.5,3360.637129803173
2,142,4.113468561444204,17.86068049379073,0.8319050653398122,0.002297798220500888,-0.0001004217666156076,-0.01453337719510873,0.006839580145087385,-2.735171962784619e-05,3.188341060505432,1.687538997430238e-14,0.1559613091827502,-1,1e-07,2.5,3360.637129803173
3,142,4.113468561444204,17.86068049379073,0.8318987998478993,0.002305938050062794,-0.0001004241727578743,-0.0145270101640932,0.006892955112476474,-2.73522400683473e-05,3.188341060505473,1.643130076445232e-14,0.1559676941276024,-1,1e-07,2.5,3360.637129803173
4,142,4.113468561444204,17.86068049379073,0.8318956658733201,0.00232712040154646,-0.0001004250281420134,-0.01451208411110407,0.006922094344507609,-2.735634919099882e-05,3.188341060505473,1.865174681370263e-14,0.1559711423663707,-1,1e-07,2.5,3360.637129803173
5,142,4.113468561444204,17.86068049379073,0.8318971277766753,0.002351435445764855,-0.0001004239209287803,-0.01449559294726673,0.00691336950124196,-2.736214263455558e-05,3.188341060505466,1.820765760385257e-14,0.1559700453089032,-1,1e-07,2.5,3360.637129803173
6,142,4.113468561444204,17.86068049379073,0.8319025020370358,0.002367506190543331,-0.0001004213755099236,-0.01448525463027256,0.006870861660274,-2.736693608836075e-05,3.18834106050541,1.820765760385257e-14,0.1559649147807138,-1,1e-07,2.5,3360.637129803173
7,142,4.113468561444204,17.86068049379073,0.8319092687411621,0.002367815015384375,-0.0001004185980340007,-0.01448591862285965,0.006814464350542548,-2.736848722128092e-05,3.188341060505336,2.087219286295294e-14,0.1559581535442759,-1,1e-07,2.5,3360.637129803173
8,142,4.113468561444204,17.86068049379073,0.8319142663925482,0.002352214424414078,-0.0001004168857742874,-0.0144972567497074,0.006770559325216368,-2.736603462506531e-05,3.188341060505325,1.687538997430238e-14,0.1559529203873843,-1,1e-07,2.5,3360.637129803173
0,143,4.142436649905079,17.98645993388785,0.8314767953956933,0.002532486077544931,-0.0001010053009697625,-0.01576805373196967,0.007366671777496514,-1.32529059314913e-05,3.188341060505325,1.820765760385257e-14,0.156393157328126,-1,1e-07,2.5,3360.637129803173
1,143,4.142436649905079,17.98645993388785,0.8314727575716369,0.002511830698224617,-0.0001010070632890511,-0.01578174778443773,0.007397094876226266,-1.324754901861321e-05,3.188341060505347,1.953992523340276e-14,0.1563968615212246,-1,1e-07,2.5,3360.637129803173
